['Облицовочный', 'Пустотелый', 'Полуторный (1,4NF)', 'Есть', 'да', '2, 9', '1, 2', '40', 'F50', 'M125', '0, 334', '10, 5', '250х120х88', 'Гладкий', 'Без покрытия', '39', '4, 44', '1150', 'Керамический', 'Утолщенный (1, 4NF)', 'Светло-бежевый', '352']
Кирпич Губский керамический пустотелый рустированный серый кора утолщенный
['Облицовочный', 'Пустотелый', 'Полуторный (1,4NF)', 'Есть', 'да', '3', '1, 2', '39', 'F50', 'M125', '0, 334', '3, 7', '250х120х88', 'Рустированный кора', 'Без покрытия', '39', '4, 44', '1150', 'Керамический', 'Серый', '352', 'Кора']
Кирпич Губский керамический пустотелый рустированный светло-бежевый папирус одинарный с надрезом
['Облицовочный', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'да', '2', '1, 2', '40', 'F50', 'M125', '0, 334', '10', '250х120х65', 'Рустированный кора', 'Без покрытия', '51', '60', '1100', 'Керамический', 'Светло-бежевый', '480', 'Папирус']
Кирпич Губский абрикосовый 1NF с надрезом
['Облицовочный', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'Нет', '2.3', '1, 2', '39', 'F50', 'M125', '0.385', '3, 9', '250х120х65', 'Гладкий', 'Нет', '51', '60', '1150', 'Керамический', 'Абрикосовый', '480']
Кирпич Губский рустированный бежевый кора с песком 1.4NF
['Облицовочный', 'Пустотелый', 'Полуторный (1,4NF)', 'Есть', 'да', '2, 9', '1, 2', '38', 'F50', 'M125', '0, 334', '5, 9', '250х120х88', 'Рустированный кора с песком', 'Без покрытия', '39', '4, 44', '1150', 'Керамический', 'Утолщенный (1, 4NF)', 'Бежевый', '352', 'Кора с песком']
Кирпич Губский керамический пустотелый рустированный коричневый лава одинарный
['Облицовочный', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'да', '2', '1, 2', '40', 'F50', 'M125', '0, 334', '5, 8', '250х120х65', 'Рустированный лава', 'Без покрытия', '51', '60', '1100', 'Керамический', 'Коричневый', '480', 'Лава']
Кирпич Губский Персик папирус рустированный 1NF
['Лицевой', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'Есть', '2.3', '1200', '38', 'F50', 'M125', '0.359', 'от 6 до 10', '250*120*65', 'Рустированный папирус', 'Без покрытия', '51', '60', '1100', 'Керамический', 'Персиковый', '480', 'Губский кирпичный завод', 'Папирус']
Кирпич Губский рустированный морковный пена 1NFс надрезом
['Лицевой', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'Есть', '2, 3', '1200', '38', 'F50', 'M125', '0.359', 'от 6 до 10', '250х120х65', 'Рустированный пена', 'Без покрытия', '51', '60', '1100', 'Керамический', 'Морковный', '480', 'факт 168 Бк/кг', 'Пена']
Кирпич Губский рустированный (с песком) песчаник абрикосовый 1NF
['Облицовочный', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'Есть', '2.3', '1, 2', '39', 'F50', 'M150', '0.385', '3, 9', '250х120х65', 'Рустированный (с песком) песчаник', 'Торкрет', '51', '60', '1150', 'Керамический', 'Абрикосовый', '480', 'Песчаник']
Кирпич Губский рустированный (с обсыпкой песком) кора с песком бежевый 1NF
['Облицовочный', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'Есть', '2.3', '1, 2', '39', 'F50', 'M125', '0.385', '3, 9', '250х120х65', 'Рустированный кора с песком', 'Торкрет', '51', '60', '1150', 'Керамический', 'Бежевый', '480', 'Кора с песком']
Кирпич Губский керамический пустотелый рустированный абрикосовый флиш утолщенный с надрезом
['Облицовочный', 'Пустотелый', 'Полуторный (1,4NF)', 'Есть', 'да', '2, 9', '1, 2', '41', 'F50', 'M125', '0, 334', '9', '250х120х88', 'Рустированный флиш', 'Без покрытия', '39', '4, 44', '1150', 'Керамический', 'Абрикосовый', '352', 'Флиш']
Кирпич Губский рустированный бежевый песчаник 1.4NF
['Облицовочный', 'Пустотелый', 'Полуторный (1,4NF)', 'Есть', 'да', '2, 9', '1, 2', '38', 'F50', 'M125', '0, 334', '5, 9', '250х120х88', 'Рустированный песчаник', 'Без покрытия', '39', '4, 44', '1150', 'Керамический', 'Утолщенный (1, 4NF)', 'Бежевый', '352', 'Песчаник']
Кирпич Губский рустированный пшеничный папирус 1NF
['Облицовочный', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'да', '2', '1, 2', '40', 'F50', 'M125', '0, 334', '8', '250х120х65', 'Рустированный папирус', 'Без покрытия', '51', '60', '1100', 'Керамический', 'Одинарный (1NF)', 'Пшеничный', '480', 'Папирус']
Кирпич Губский Морковный 1NF
['2.3 кг', '38', 'F50', 'М-125', '250х120х65', '480', 'Губский кирпичный завод', 'Морковный']
Кирпич Губский рустированный бежевый лава 1NF
['Облицовочный', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'да', '2', '1, 2', '38', 'F50', 'M125', '0, 334', '5, 9', '250х120х65', 'Рустированный лава', 'Без покрытия', '51', '60', '1100', 'Керамический', 'Одинарный (1NF)', 'Бежевый', '480', 'Лава']
Кирпич Губский ангобированный бежевый альпика 1.4NF
['Облицовочный', 'Пустотелый', 'Полуторный (1,4NF)', 'Есть', 'да', '2, 9', '1, 2', '38', 'F50', 'M125', '0, 334', '5, 9', '250х120х88', 'Ангобированный альпика', 'Ангоб', '39', '4, 44', '1150', 'Керамический', 'Утолщенный (1, 4NF)', 'Бежевый', '352', 'Альпика']
Кирпич Губский керамический пустотелый рустированный абрикосовый кора с песком одинарный с надрезом
['Облицовочный', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'да', '2', '1, 2', '41', 'F50', 'M125', '0, 334', '9', '250х120х65', 'Рустированный кора с песком', 'Без покрытия', '51', '60', '1100', 'Керамический', 'Абрикосовый', '480', 'Кора с песком']
Кирпич Губский абрикосовый 1.4NF
['Облицовочный', 'Пустотелый', 'Полуторный (1,4NF)', 'Есть', 'Нет', '3.1', '1, 2', '39', 'F50', 'M150', '0.385', '3, 9', '250х120х88', 'Гладкий', 'Нет', '39', '4, 44', '1150', 'Керамический', 'Абрикосовый', '352']
Кирпич Губский керамический пустотелый рустированный гранатовый песчаник одинарный
['Облицовочный', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'да', '2', '1, 2', '40', 'F50', 'M125', '0, 334', '10', '250х120х65', 'Рустированный песчаник', 'Без покрытия', '51', '60', '1100', 'Керамический', 'Гранатовый', '480', 'Песчаник']
Кирпич Губский керамический пустотелый рустированный бежевый бриз одинарный
['Облицовочный', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'да', '2', '1, 2', '38', 'F50', 'M125', '0, 334', '5, 9', '250х120х65', 'Рустированный бриз', 'Без покрытия', '51', '60', '1100', 'Керамический', 'Бежевый', '480', 'Бриз']
Кирпич Губский ангобированный коричневый рейнир 1,4NF с надрезом
['Облицовочный', 'Пустотелый', 'Полуторный (1,4NF)', 'Есть', 'Есть', '1, 3', '1, 2', '39', 'F50', 'M100', '0.385', '3, 9', '250х120х88', 'Ангобированный рейнир', 'Ангоб', '39', '4, 44', '1150', 'Керамический', 'Коричневый', '352', 'Рейнир']
Кирпич Губский керамический пустотелый пшеничный с надрезом 1,4NF
['Облицовочный', 'Пустотелый', 'Есть', 'Есть', '3.1', '1174', '38', 'F50', 'M125', '0.359', 'до 12', '250х120х88', 'Гладкий', 'Без покрытия', '39', '60', '1150', 'Керамический', 'Пшеничный', '352', 'Губский кирпичный завод']
Морковный 1.4NF
['Полуторный (1,4NF)', '3.2 кг', '38', 'F50', 'М-125', '250х120х88', '352', 'Губский кирпичный завод', 'Морковный']
Кирпич Губский керамический пустотелый рустированный бежевый сахара одинарный
['Облицовочный', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'да', '2', '1, 2', '38', 'F50', 'M125', '0, 334', '5, 9', '250х120х65', 'Рустированный сахара', 'Без покрытия', '51', '60', '1100', 'Керамический', 'Бежевый', '480', 'Сахара']
Кирпич Губский рустированный папирус светло-бежевый  1.4NF
['Облицовочный', 'Пустотелый', 'Полуторный (1,4NF)', 'Есть', 'Нет', '3.1', '1, 2', '39', 'F50', 'M125', '0.385', '3, 9', '250х120х88', 'Рустированный папирус', 'Папирус', '39', '4, 44', '1150', 'Керамический', 'Светло-бежевый', '352', 'Папирус']
Кирпич Губский керамический пустотелый рустированный гранатовый неолит одинарный
['Облицовочный', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'да', '2', '1, 2', '40', 'F50', 'M125', '0, 334', '10', '250х120х65', 'Рустированный неолит', 'Без покрытия', '51', '60', '1100', 'Керамический', 'Гранатовый', '480', 'Неолит']
Кирпич Губский керамический пустотелый рустированный пшеничный кора одинарный
['Облицовочный', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'да', '2', '1, 2', '40', 'F50', 'M125', '0, 334', '8', '250х120х65', 'Рустированный кора', 'Без покрытия', '51', '60', '1100', 'Керамический', 'Пшеничный', '480', 'Кора']
Кирпич Губский ангобированный морковный рейнир одинарный
['Лицевой', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'Есть', '2, 3', '1200', '38', 'F50', 'M125', '0.359', 'от 6 до 10', '250х120х65', 'Ангобированный рейнир', 'Ангоб', '51', '60', '1100', 'Керамический', 'Морковный', '480', 'факт 168 Бк/кг', 'Рейнир']
Кирпич Губский керамический пустотелый рустированный бежевый кора одинарный с надрезом
['Облицовочный', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'да', '2', '1, 2', '38', 'F50', 'M125', '0, 334', '5, 9', '250х120х65', 'Рустированный кора', 'Без покрытия', '51', '60', '1100', 'Керамический', 'Бежевый', '480', 'Кора']
Персиковый 1.4NF
['Полуторный (1,4NF)', '3.2 кг', '38', 'F50', 'М-125', '250х120х88', '352', 'Губский кирпичный завод', 'Персиковый']
Кирпич Губский ангобированный морковный рейнир 1NFс надрезом
['Лицевой', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'Есть', '2, 3', '1200', '38', 'F50', 'M125', '0.359', 'от 6 до 10', '250х120х65', 'Ангобированный рейнир', 'Ангоб', '51', '60', '1100', 'Керамический', 'Морковный', '480', 'факт 168 Бк/кг', 'Рейнир']
Кирпич Губский серый 1NF
['Лицевой', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'Есть', '2, 3', '1200', '38', 'F50', 'M125', '0.359', 'от 6 до 10', '250х120х65', 'Гладкий', 'Без покрытия', '51', '60', '1100', 'Керамический', 'Серый', '480', 'факт 168 Бк/кг']
Кирпич Губский Гранатовый 1.4NF с надрезом
['Фактурный', 'Облицовочный', 'Пустотелый', 'Полуторный (1,4NF)', 'Есть', 'Нет', '3.1 кг', '1200', '39', 'F50', 'M125', '0.385', '9,3', '250х120х88', 'Гладкий', 'Без покрытия', '39', '44,4', '352', '1150', 'Керамический', 'Гранатовый', 'Губский кирпичный завод', 'для наружных работ', '250 мм', '120 мм', '88 мм']
Кирпич Губский рустированный серый лава одинарный
['Лицевой', 'Пустотелый', 'Одинарный (1NF)', 'Есть', 'Есть', '2, 3', '1200', '38', 'F50', 'M125', '0.359', 'от 6 до 10', '250х120х65', 'Рустированный лава', 'Без покрытия', '51', '60', '1100', 'Керамический', 'Серый', '480', 'факт 168 Бк/кг', 'Лава']
